room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
1,2,166,1,213,180
0,1,0,1,0,43
0,1,152,1,249,70
1,3,1,1,365,150
1,7,0,1,180,100
1,6,0,1,47,350
1,1,0,1,0,85
1,4,6,1,4,200
0,7,0,1,0,133
0,3,2,1,0,110
1,2,27,1,188,210
1,1,0,1,0,350
1,5,36,1,145,150
0,1,0,1,0,178
0,1,3,1,0,95
1,1,59,2,36,79
1,5,12,1,25,200
0,1,11,1,341,125
1,2,190,1,315,170
1,5,1,1,0,425
1,7,86,3,99,165
0,3,13,1,0,45
1,2,84,1,327,330
0,2,10,2,68,70
1,2,9,1,0,240
1,2,6,1,0,170
1,2,28,1,0,90
0,3,0,1,0,75
0,1,0,3,0,180
1,3,6,1,0,150
0,1,0,1,199,600
1,10,26,1,12,91
0,2,17,2,0,75
1,1,1,1,0,175
1,6,0,1,0,140
0,1,5,1,89,40
1,3,26,1,0,105
1,3,49,2,202,135
0,3,19,2,12,47
0,1,29,3,8,75
1,3,0,1,169,149
1,3,3,1,0,125
1,2,0,1,17,85
0,6,98,1,28,100
0,10,10,1,248,89
1,4,0,1,0,125
0,5,0,1,0,90
1,5,1,1,78,320
0,2,11,1,240,69
1,4,26,1,321,625
0,2,4,2,0,143
1,1,4,1,0,200
1,2,1,1,0,170
1,7,1,1,0,95
1,4,13,1,6,150
0,5,3,1,0,100
1,6,0,1,0,295
0,1,32,1,22,65
1,2,3,1,0,110
1,3,1,4,357,200
1,6,1,1,0,224
1,3,2,2,116,120
0,4,3,1,0,60
0,1,1,2,0,45
0,1,16,1,80,95
1,1,26,1,0,100
1,5,8,1,81,165
0,1,6,1,0,115
1,4,81,2,310,275
0,4,0,1,0,60
1,1,105,1,306,190
0,2,137,1,32,60
0,2,7,2,0,89
0,2,4,1,0,80
0,1,62,1,65,95
1,5,32,3,38,85
1,1,3,1,0,110
0,4,3,3,0,90
1,3,31,1,0,135
0,5,0,1,188,75
0,3,0,1,0,50
1,3,86,1,271,125
0,2,38,3,0,80
0,2,0,1,0,80
0,2,24,1,0,95
0,3,5,1,0,50
1,1,24,1,0,105
0,5,1,1,0,129
1,5,18,1,54,249
0,1,18,4,249,120
1,1,8,1,325,280
0,2,2,2,0,90
1,2,2,1,0,135
1,4,17,1,64,129
1,7,0,1,0,114
1,2,17,1,15,150
1,3,92,1,48,199
1,2,96,1,0,379
0,2,6,1,88,66
1,2,12,1,8,75
1,1,9,1,157,129
0,2,1,1,363,60
1,5,11,1,0,150
1,4,123,1,285,265
1,2,87,4,124,129
0,3,1,1,0,100
1,3,6,1,4,119
1,3,141,1,13,118
0,1,1,1,173,90
0,2,0,3,317,58
0,2,0,3,268,325
1,3,10,1,0,175
1,3,2,1,0,130
1,3,3,1,0,145
0,2,262,1,166,75
0,1,3,4,207,49
1,3,19,3,97,400
0,3,0,1,0,75
0,5,0,1,0,99
1,3,27,1,22,350
0,1,1,1,0,150
1,3,2,1,343,300
1,3,4,1,69,150
1,2,67,1,289,180
0,1,19,1,153,99
1,4,31,1,286,300
1,3,0,1,0,149
1,3,10,1,0,121
1,4,2,1,0,100
1,7,1,1,66,150
0,1,42,1,45,90
0,1,24,1,188,125
1,3,7,3,285,76
1,1,0,1,53,190
1,1,0,1,0,800
0,2,23,1,311,119
1,1,107,1,116,75
1,2,8,1,0,175
0,2,3,1,0,55
1,2,78,1,309,295
1,3,4,1,0,200
0,2,0,1,0,38
1,5,3,1,0,250
0,2,57,3,149,150
1,5,0,2,8,250
0,2,4,1,0,130
1,7,10,1,0,275
0,5,7,2,0,65
0,6,3,1,0,75
1,2,6,1,237,199
0,2,2,1,365,63
0,1,1,1,0,100
0,1,59,2,0,75
1,2,2,1,180,325
1,2,3,1,365,300
0,2,6,3,49,99
1,7,7,3,26,106
0,1,2,1,0,99
1,2,15,1,334,120
1,2,38,1,25,90
0,3,63,2,310,70
1,7,0,1,0,150
1,3,6,1,0,150
1,2,54,1,322,199
1,2,67,3,250,325
1,2,10,1,0,63
0,1,7,1,54,68
1,2,2,1,60,350
0,1,7,1,0,100
0,4,1,1,0,40
1,7,2,1,76,260
1,3,51,1,0,275
0,3,11,2,62,75
1,6,1,1,154,150
1,10,18,1,157,145
1,1,38,1,36,85
1,1,4,1,36,190
0,5,0,1,0,60
0,2,0,2,0,65
1,5,2,1,0,250
1,1,89,1,0,95
0,1,3,2,0,50
1,1,145,2,257,160
0,2,4,2,1,65
0,2,93,2,323,82
2,1,8,2,362,43
2,2,18,4,192,30
1,3,1,1,0,149
1,7,2,1,0,90
0,1,10,1,365,60
1,2,250,1,307,500
1,7,0,3,365,800
1,7,3,2,155,208
1,1,1,1,5,150
0,2,25,1,161,83
0,1,20,1,86,33
0,4,33,3,292,39
0,1,4,1,0,55
1,7,10,1,100,200
0,2,1,1,90,107
0,4,3,1,0,75
1,3,0,1,0,169
1,4,1,1,0,120
0,4,4,2,291,81
0,3,29,2,339,115
0,1,16,2,0,70
0,2,61,3,42,69
0,2,121,2,270,149
0,1,0,1,0,100
1,1,2,1,0,100
1,5,21,1,83,90
0,3,0,2,363,70
0,1,4,4,0,72
1,3,7,1,0,125
0,1,30,1,67,60
1,3,31,1,57,198
0,4,0,2,0,50
1,4,4,1,50,225
0,3,169,1,192,103
1,2,0,1,0,300
0,1,21,2,82,99
1,6,15,2,154,233
0,4,18,1,0,55
0,1,7,2,85,60
0,1,2,1,0,90
0,5,66,1,232,60
1,8,1,1,188,180
1,2,2,1,0,59
0,2,2,2,171,60
0,1,7,4,361,75
0,1,146,2,40,90
1,1,2,1,0,315
1,2,127,1,126,125
0,2,1,1,0,100
1,9,49,1,116,230
1,1,1,4,162,99
0,1,13,2,0,90
1,1,16,1,0,125
0,1,50,1,38,57
1,4,0,1,0,90
0,7,0,1,0,50
0,2,1,1,0,80
1,2,202,1,276,125
0,2,26,2,21,60
0,1,10,2,62,111
1,1,0,1,87,200
1,4,68,2,247,135
1,3,1,1,0,120
1,1,1,1,331,120
0,1,0,1,0,95
1,2,4,1,6,200
0,1,3,3,0,118
0,10,1,1,0,68
1,4,17,2,245,122
0,3,5,1,0,90
0,1,0,1,0,45
0,2,1,1,0,50
0,2,4,1,0,100
1,8,23,1,0,230
2,1,4,2,0,75
1,5,4,1,0,145
0,3,37,1,5,85
1,1,16,1,0,140
1,2,158,2,253,168
1,3,176,1,0,175
0,5,5,1,0,50
1,1,0,1,0,175
1,4,52,1,84,239
1,6,41,1,36,199
0,3,6,1,4,45
0,1,123,2,333,65
1,1,2,1,0,83
0,10,0,1,0,45
0,7,0,1,0,41
1,1,72,2,307,105
1,6,2,1,0,95
1,2,103,1,315,250
1,1,8,1,192,300
0,1,0,1,0,90
1,6,28,3,0,275
1,5,22,1,7,110
1,1,2,1,356,229
1,1,6,1,362,85
1,2,17,2,169,300
1,2,5,1,0,125
0,1,1,1,0,65
1,3,10,1,0,139
0,3,3,1,18,640
1,1,2,1,365,1000
0,2,76,4,148,140
0,1,29,1,0,80
0,1,194,4,0,60
0,2,3,1,0,70
0,1,2,1,236,47
0,7,51,1,307,101
1,6,22,1,17,225
0,7,0,3,63,65
1,1,4,1,235,300
0,2,1,2,36,85
1,1,19,1,74,115
0,2,0,2,0,80
1,3,1,1,0,285
1,1,20,1,1,135
0,1,163,1,102,40
0,2,37,1,0,150
0,1,44,3,73,88
2,5,0,3,83,55
1,1,0,1,180,110
0,2,1,1,0,29
1,1,2,3,0,91
1,1,13,1,86,124
0,1,12,1,0,85
0,1,13,2,0,140
0,1,212,1,278,100
1,3,1,1,0,100
0,1,2,1,1,100
1,7,2,2,0,295
0,2,0,1,73,75
1,1,0,1,0,200
1,7,1,1,3,149
2,2,0,1,0,46
1,2,1,1,266,89
0,2,114,1,363,97
1,3,45,1,295,120
0,1,39,1,176,57
1,7,0,1,20,550
0,3,71,1,24,40
1,1,0,1,365,950
1,5,4,1,10,120
1,3,22,1,0,200
1,1,51,1,25,160
1,2,114,1,235,129
1,1,4,3,0,200
1,1,2,1,365,1066
0,4,22,1,42,50
0,2,1,1,18,60
1,4,0,1,0,135
0,1,2,1,0,45
1,3,1,1,217,184
1,7,5,1,231,129
0,3,0,1,0,35
0,1,3,1,0,45
1,2,13,1,3,239
0,2,16,1,0,149
1,3,2,1,0,100
1,6,0,1,22,345
0,1,7,1,0,70
1,4,46,1,0,115
0,1,14,2,0,99
1,5,2,1,0,75
0,5,0,1,60,84
1,1,6,1,80,100
1,2,36,1,322,85
1,2,2,1,161,399
0,2,38,1,13,60
1,5,48,2,71,200
1,1,0,1,0,450
1,1,4,1,0,125
1,3,28,1,0,237
1,3,10,1,82,300
1,2,15,1,90,175
0,1,3,2,314,80
1,7,0,1,9,150
1,10,7,1,8,120
0,7,5,1,5,22
1,2,5,1,0,250
1,3,2,1,0,150
1,3,124,1,305,195
0,2,2,1,17,47
1,1,44,1,0,139
1,2,16,3,92,300
0,1,30,1,0,45
0,3,4,1,0,60
0,4,1,1,0,125
0,1,61,4,319,54
0,1,52,1,188,89
1,2,29,1,0,150
1,4,12,1,5,150
0,2,11,1,188,60
1,3,3,1,14,400
1,1,2,1,0,110
1,4,9,1,358,319
1,4,1,1,0,250
0,2,158,1,168,75
0,1,38,3,47,70
0,1,0,2,0,50
0,1,155,3,179,99
1,4,2,1,0,150
1,2,49,3,210,150
1,1,1,1,0,150
1,4,8,1,0,190
0,2,70,2,0,69
0,7,0,1,0,50
0,2,0,1,0,110
1,4,6,1,27,100
1,2,30,1,278,145
1,7,4,1,216,200
1,1,0,1,0,250
0,1,129,2,299,99
0,2,21,2,0,55
0,3,0,1,38,70
1,2,34,1,0,96
0,1,0,1,0,75
1,3,0,1,0,400
0,1,0,1,0,65
0,3,160,2,0,95
1,3,2,2,0,150
1,1,0,1,0,295
0,2,31,3,0,45
0,1,25,1,0,40
1,1,98,1,240,95
0,2,0,1,0,65
0,1,28,1,175,50
2,1,0,4,153,43
0,10,25,1,29,45
1,3,0,1,21,275
1,1,185,1,209,250
1,4,0,2,0,175
1,1,6,1,0,195
1,3,8,1,88,202
0,1,108,3,116,129
0,3,33,1,365,70
0,3,0,1,23,75
1,2,5,3,44,285
1,1,153,4,327,99
0,7,167,1,292,61
0,2,1,1,0,69
0,2,7,1,0,60
1,3,2,2,4,168
0,1,6,4,116,100
0,2,4,2,76,45
0,3,1,1,0,39
1,2,7,1,41,133
1,3,22,2,0,125
1,2,19,2,309,150
2,1,34,4,363,60
0,1,35,1,90,110
0,3,2,1,0,99
1,3,30,2,101,200
2,2,1,4,87,35
2,1,1,1,21,110
0,7,62,4,30,37
1,1,4,1,0,275
0,4,2,1,0,75
1,1,3,1,43,375
0,3,61,2,56,95
1,5,2,1,0,130
1,4,3,1,0,200
0,2,8,1,67,75
0,3,58,3,97,45
1,10,5,1,0,190
0,3,191,1,207,95
1,2,0,1,0,200
1,3,4,1,26,100
1,1,107,3,80,389
0,2,8,1,0,200
0,3,2,1,0,40
0,2,3,1,0,190
0,1,1,2,0,49
1,7,0,2,0,112
1,7,5,1,16,175
0,2,19,1,0,85
0,10,0,1,55,50
1,7,16,1,62,90
0,3,0,1,0,75
1,1,0,1,0,79
1,5,24,1,336,600
1,7,0,1,0,110
0,4,47,2,249,65
1,2,2,1,0,100
1,3,14,1,0,135
1,3,3,1,0,168
0,3,16,2,3,55
1,4,73,1,237,165
1,2,24,1,0,296
1,5,9,1,0,89
1,2,166,1,38,91
1,2,83,2,7,140
1,1,5,1,350,130
1,5,4,1,7,120
1,2,87,1,245,100
1,2,3,3,9,220
0,2,0,2,0,120
1,1,24,1,77,148
1,1,1,1,0,150
0,2,12,1,0,90
1,5,1,1,0,213
1,2,146,1,259,180
0,5,0,1,0,99
1,1,40,1,274,200
0,1,13,2,0,70
1,4,1,1,9,140
1,3,18,1,0,175
1,1,0,1,0,450
0,5,5,1,310,50
0,1,48,2,20,102
2,2,0,1,0,64
1,2,1,1,0,100
0,3,63,1,0,52
1,2,2,1,1,123
0,3,4,1,9,79
1,3,168,1,317,100
1,4,8,1,179,90
1,5,6,1,0,145
0,2,3,1,65,55
1,4,239,2,1,85
1,5,27,1,2,125
0,1,57,3,342,50
1,4,46,1,121,250
1,3,18,1,175,175
1,6,0,2,0,225
1,4,47,2,283,350
1,5,7,1,19,175
0,1,31,2,89,70
2,2,102,3,288,29
0,2,3,1,364,205
1,2,47,1,34,525
0,2,32,1,82,40
0,2,6,1,2,50
0,2,13,2,160,80
0,2,51,1,73,65
1,5,2,2,0,125
1,3,2,1,0,145
1,2,0,1,0,200
0,2,24,4,97,62
0,3,2,1,0,60
1,2,2,1,0,90
1,1,113,2,133,120
0,1,1,1,70,49
0,1,127,2,247,75
0,5,80,2,298,56
0,3,0,1,0,50
0,3,44,1,37,55
1,2,9,1,1,115
0,1,2,1,0,79
1,2,2,1,0,220
1,3,3,3,0,150
1,1,1,1,0,100
0,1,33,2,4,52
0,1,607,3,293,49
1,2,7,1,0,125
0,1,0,2,0,180
0,2,4,2,0,56
1,4,7,1,37,100
0,1,0,1,0,30
1,3,40,2,189,250
1,1,2,1,0,88
1,2,72,1,236,160
0,3,8,1,27,150
1,1,8,1,0,700
0,1,18,1,29,60
1,3,18,1,20,125
0,2,5,2,86,88
0,2,6,2,24,45
0,1,0,3,364,75
1,5,39,1,12,100
1,5,0,1,0,126
1,2,19,1,252,359
0,1,45,1,57,52
1,2,68,2,32,150
0,1,11,1,97,70
1,1,0,1,0,225
1,6,0,1,0,165
1,2,1,1,0,225
1,4,1,1,0,149
0,3,9,1,89,80
0,2,0,1,20,60
1,4,2,1,28,300
0,2,72,1,0,81
0,7,8,4,320,65
0,1,58,2,0,119
0,2,2,2,90,30
0,2,1,1,0,145
0,4,0,1,0,120
1,1,0,4,227,379
1,2,14,1,79,175
1,1,81,1,202,99
0,1,0,1,157,70
1,3,0,3,0,79
1,2,8,1,0,300
1,1,0,1,22,169
0,1,11,1,9,65
0,1,0,2,276,55
1,5,19,1,155,200
1,1,0,1,0,387
1,2,17,1,292,140
0,2,1,1,0,40
0,2,17,1,43,99
0,2,34,1,336,85
0,2,30,1,0,80
1,7,0,1,0,300
1,2,0,1,95,300
1,2,6,1,252,275
1,2,14,1,1,267
1,2,20,1,298,300
0,1,13,2,68,75
1,1,1,1,364,200
1,5,4,1,0,120
0,1,0,1,0,69
1,1,15,1,91,612
1,2,12,3,20,100
1,3,15,1,4,75
1,3,0,1,32,185
1,2,119,1,275,219
0,2,111,1,92,105
1,4,0,1,0,170
0,1,86,1,34,100
0,1,100,3,98,88
1,3,0,3,7,750
1,3,0,1,0,175
1,2,15,3,273,1299
0,2,32,2,156,50
0,1,4,4,365,65
1,3,2,1,0,175
1,2,15,1,20,120
0,7,1,1,0,30
1,7,6,1,191,275
0,1,1,1,0,68
1,5,1,1,0,138
0,1,74,4,56,48
0,7,1,1,332,117
0,1,23,1,166,75
1,1,9,1,0,110
0,1,2,2,0,80
1,2,0,1,365,190
2,3,8,1,161,65
0,3,0,2,0,55
0,1,15,3,356,85
1,1,0,2,79,150
1,3,154,1,310,95
0,3,1,2,0,39
0,1,1,1,0,1100
0,1,0,1,341,100
1,1,27,1,137,170
0,1,0,1,0,18
0,1,0,1,7,45
0,5,4,3,23,52
1,3,2,1,147,550
1,1,1,1,0,240
0,3,17,1,228,56
0,1,0,1,0,150
1,1,0,1,344,5000
0,7,23,1,130,40
1,1,0,1,0,235
0,5,0,1,0,86
1,10,6,1,280,169
1,2,46,1,239,190
1,2,47,1,194,285
0,1,13,1,0,48
0,3,3,1,0,50
1,5,2,2,0,200
0,3,32,2,365,150
1,1,25,2,0,92
0,2,0,1,363,150
0,1,8,1,0,55
0,5,15,3,0,99
1,3,64,1,13,68
0,1,72,2,96,42
0,3,9,1,0,89
1,2,38,2,294,110
1,6,37,1,339,274
0,1,2,3,6,110
1,3,15,1,204,129
0,1,134,1,265,99
1,4,5,1,325,330
1,2,72,1,0,178
0,1,5,2,138,61
0,1,49,1,134,102
0,3,12,1,5,46
1,2,10,1,24,100
1,2,77,1,0,179
0,3,4,1,0,105
1,2,6,1,0,249
1,2,7,1,359,114
0,1,3,2,0,99
1,4,1,1,13,150
1,2,1,1,100,145
0,2,2,1,0,120
0,2,3,1,0,70
1,1,12,1,175,300
0,4,11,2,4,67
1,3,9,1,0,180
1,4,25,1,0,190
1,3,43,1,37,175
0,2,8,1,109,45
1,3,6,1,37,64
0,3,0,1,62,70
0,3,11,4,164,65
1,2,154,1,15,75
1,4,8,1,5,245
1,2,41,1,158,200
1,2,89,1,9,140
1,7,0,1,0,75
0,1,0,1,163,41
1,1,12,1,0,251
1,3,10,1,89,130
1,2,0,1,0,260
2,2,57,3,311,77
1,2,0,1,280,175
0,1,135,2,48,54
0,3,83,1,300,60
0,2,91,2,51,47
1,1,152,3,248,175
1,2,14,1,45,160
0,1,1,1,0,40
1,5,54,2,274,125
0,3,28,1,6,90
0,2,0,1,173,60
0,1,10,3,93,135
1,9,0,1,0,150
1,6,0,2,0,115
0,1,82,2,52,45
1,3,2,1,0,125
0,5,25,1,64,70
0,2,2,3,319,65
1,1,7,1,0,125
1,1,15,1,48,115
0,1,1,2,0,75
1,7,3,1,0,110
1,2,14,1,275,95
0,2,0,2,362,190
1,2,39,1,190,85
1,2,1,1,0,145
0,4,0,1,0,100
0,1,22,1,162,80
0,1,6,1,337,45
0,3,0,1,0,90
0,2,2,2,0,70
1,3,1,3,0,120
0,1,0,1,0,80
1,4,0,2,0,750
1,2,0,1,0,180
0,3,26,3,0,70
1,5,16,1,299,150
1,2,2,1,0,75
1,2,19,2,172,95
0,3,33,1,0,35
0,4,146,3,73,75
1,1,3,1,0,180
0,6,20,2,0,110
1,2,0,1,15,400
0,2,36,4,133,60
1,2,27,1,137,110
1,2,14,1,0,117
0,2,18,2,0,60
1,3,70,1,75,277
1,3,2,1,0,130
1,2,53,1,150,195
1,2,1,1,157,120
1,1,36,2,301,250
1,2,1,1,28,300
0,3,12,1,112,108
0,1,0,1,0,75
0,3,0,2,0,145
1,5,1,1,305,160
0,1,10,1,247,89
1,4,1,1,0,110
0,1,0,1,0,400
0,1,0,1,0,125
1,2,23,2,49,75
1,2,6,1,0,135
0,1,307,1,54,80
1,4,2,1,0,150
1,1,257,4,80,150
1,3,13,1,9,150
0,1,210,3,217,58
0,4,12,2,0,72
1,1,27,1,302,160
1,2,6,1,0,205
0,3,12,1,351,60
0,3,23,2,177,76
1,1,15,1,121,149
0,1,296,2,234,62
0,1,1,1,0,65
1,2,21,1,164,175
1,3,88,1,267,408
0,4,2,1,60,400
0,1,1,1,269,60
1,1,16,1,0,105
0,1,6,1,1,57
0,2,32,1,0,88
0,2,6,1,0,65
1,7,0,1,178,128
1,6,5,1,92,350
0,2,11,3,188,38
1,7,1,1,0,76
0,1,46,2,192,83
1,5,9,1,329,450
0,2,136,4,48,60
1,3,6,1,194,200
1,2,1,2,0,160
1,3,2,2,44,825
1,1,2,1,0,175
0,1,1,1,43,85
2,1,0,2,43,39
1,2,117,1,3,100
1,2,21,1,14,325
0,1,2,1,359,105
0,3,77,1,59,150
1,2,13,3,303,180
1,5,8,1,0,359
0,4,8,1,3,44
1,2,3,1,5,500
1,1,3,1,0,80
0,1,27,2,180,49
0,4,120,1,22,100
1,2,7,1,6,155
2,2,7,1,238,95
1,2,26,1,173,59
2,5,2,1,0,108
1,2,1,1,0,250
0,1,1,1,0,90
1,3,5,1,13,595
1,5,42,1,281,165
0,4,16,1,0,88
1,2,35,1,277,299
1,7,1,1,9,130
2,1,46,2,0,78
0,3,10,2,54,45
1,2,2,2,0,300
0,2,4,1,0,120
1,1,50,1,77,295
1,5,80,1,92,325
1,4,104,1,338,133
0,1,2,1,87,100
0,2,16,1,0,100
2,2,1,3,138,37
0,2,72,3,72,69
0,2,18,4,343,65
1,1,0,1,0,350
1,3,7,1,0,72
0,1,10,1,356,49
1,2,45,1,0,125
1,2,8,1,0,270
1,5,14,1,205,160
0,1,327,1,287,65
1,7,90,1,41,290
0,7,37,4,29,38
0,4,29,1,13,85
0,2,2,1,0,80
1,3,26,1,0,249
1,3,8,1,243,350
0,2,8,1,86,130
0,1,0,1,0,100
0,7,7,1,0,65
0,1,10,3,328,50
1,2,1,2,0,350
0,1,6,1,9,67
0,3,46,3,86,95
1,4,41,1,120,180
0,7,0,1,190,30
1,4,19,1,362,249
1,2,0,1,157,205
1,6,15,1,32,77
0,1,22,4,169,50
1,3,10,1,206,200
1,2,8,1,174,130
0,6,2,1,0,48
1,5,8,1,0,180
0,1,0,1,0,75
1,5,1,1,0,111
2,2,1,1,0,50
0,2,5,1,0,90
1,3,18,1,0,175
1,3,10,1,263,200
0,1,1,1,0,66
1,3,93,1,23,125
1,7,4,1,51,350
0,1,1,1,179,80
1,2,52,2,30,100
0,4,12,1,365,90
0,3,0,1,9,66
1,1,0,1,0,170
1,2,0,1,46,168
1,7,45,3,161,80
0,2,2,1,0,58
1,7,0,1,0,110
1,2,113,1,197,200
0,2,9,1,87,60
0,1,1,1,0,60
0,1,31,3,66,35
0,3,7,1,317,89
1,5,1,1,5,150
0,2,1,1,0,30
1,2,0,2,11,190
0,3,9,1,90,165
1,5,1,3,0,169
1,1,0,1,0,375
1,3,2,1,0,70
1,5,0,1,0,200
0,1,14,1,355,135
1,2,17,1,0,100
0,7,12,1,318,70
1,3,6,1,0,150
0,3,27,1,48,55
0,1,1,1,0,140
1,1,9,1,0,65
0,2,3,1,83,85
1,1,49,4,160,460
1,1,42,1,28,80
1,2,0,1,254,800
1,2,33,1,0,150
0,2,5,1,230,355
0,1,5,1,0,80
1,2,5,1,0,190
0,4,1,1,0,39
0,4,18,2,45,71
0,3,0,1,0,109
0,2,1,3,15,126
0,7,1,1,0,100
1,2,1,1,32,210
0,4,0,1,0,75
0,2,0,2,0,65
1,3,19,1,225,125
1,1,4,1,0,78
1,1,7,1,0,100
0,2,7,1,248,125
1,3,8,1,0,199
1,2,60,1,94,150
1,2,3,1,0,175
1,7,1,1,0,160
0,1,1,1,0,40
1,3,152,3,180,120
1,3,104,2,266,250
1,1,0,1,0,67
0,3,0,1,339,450
1,5,227,2,234,105
1,2,2,1,133,128
1,1,6,3,215,165
0,1,0,1,0,55
1,5,3,1,189,60
1,2,37,1,170,101
1,3,2,1,0,275
0,5,0,1,0,50
1,2,2,1,0,350
1,2,50,2,92,199
1,7,3,1,0,100
1,3,1,3,173,268
0,3,7,2,0,97
1,5,0,1,0,375
0,1,4,2,69,65
1,3,8,1,0,120
1,1,115,2,67,139
0,1,12,2,264,48
0,5,0,2,0,70
1,1,1,1,0,80
1,2,15,1,0,111
0,3,2,1,0,49
1,4,17,1,188,195
1,2,13,1,0,140
1,2,52,1,53,150
1,6,8,2,0,120
0,1,1,1,0,68
0,1,35,1,247,78
0,1,0,1,0,70
1,3,124,3,279,285
1,3,18,1,31,115
1,1,1,1,0,95
1,7,0,2,9,90
0,3,61,1,134,195
0,1,11,1,31,80
1,1,105,2,0,89
0,3,1,1,0,70
0,3,69,1,142,70
1,3,56,2,288,175
0,1,0,1,0,66
1,2,3,1,0,160
1,3,0,1,0,350
1,2,44,1,174,97
0,1,84,2,157,45
1,7,2,1,0,100
1,1,0,1,0,123
0,1,15,2,0,90
0,1,0,1,0,89
1,1,110,1,147,59
1,5,5,1,0,80
1,1,1,2,0,200
0,7,0,1,13,70
0,1,120,4,148,126
0,1,9,1,330,100
1,3,10,1,0,225
0,1,0,1,0,120
1,4,2,1,8,200
1,2,14,1,13,215
0,3,14,1,293,130
0,7,11,1,0,45
0,3,27,1,348,140
0,4,0,1,0,70
0,1,0,1,0,39
1,5,16,1,11,160
1,2,51,1,179,90
0,5,32,1,0,100
1,1,0,1,0,160
1,5,1,1,11,100
1,2,44,1,134,600
0,1,59,2,0,75
1,2,4,1,0,195
0,4,0,1,0,50
0,1,11,1,0,60
1,2,5,1,14,179
1,3,96,1,1,125
0,1,0,1,5,80
1,1,3,2,310,230
0,3,20,1,131,40
0,3,0,1,0,150
0,1,14,1,310,60
1,3,0,1,7,225
1,3,18,1,0,375
1,3,4,1,0,115
1,2,0,1,0,300
0,2,8,2,93,240
0,1,7,2,0,37
1,3,76,1,71,349
1,2,0,4,89,170
0,5,7,2,212,105
0,1,112,3,251,80
0,10,25,1,213,177
1,2,8,1,0,110
1,2,24,1,12,94
0,1,29,1,80,80
1,4,2,2,0,130
1,4,6,1,274,950
1,2,1,1,8,95
0,2,2,1,0,65
1,10,0,1,155,250
1,3,14,1,126,325
0,2,10,4,128,44
1,2,40,1,200,146
1,1,1,1,0,200
1,2,0,1,0,130
0,1,0,1,0,75
0,2,24,1,211,39
1,2,149,1,1,170
0,1,4,1,269,90
1,2,1,1,0,179
0,2,26,2,21,75
1,3,2,1,0,150
0,3,5,2,0,120
1,1,16,1,328,418
1,2,15,1,0,125
0,2,1,1,0,100
1,4,0,1,0,175
1,1,5,1,0,120
1,5,0,1,15,125
0,1,336,2,345,45
0,3,1,1,0,45
1,1,5,1,0,150
1,3,6,1,0,175
1,5,22,1,6,150
0,3,0,1,0,70
1,3,0,1,0,350
0,1,98,2,0,85
1,2,18,1,35,278
0,1,52,2,52,90
0,2,3,1,188,33
0,1,58,2,152,37
0,1,3,1,364,75
1,1,6,1,44,150
0,4,10,1,0,75
0,2,4,1,0,75
0,1,0,1,0,30
0,6,3,1,34,125
0,2,2,1,0,49
0,1,1,2,188,75
0,2,73,2,136,60
1,3,2,1,31,120
0,1,0,2,0,100
0,5,0,1,0,100
1,2,4,1,0,80
1,5,13,1,153,235
0,3,17,1,0,75
0,2,1,2,0,98
0,3,0,1,83,70
1,1,5,1,178,199
1,7,55,1,13,220
0,1,2,1,356,80
1,2,17,1,0,285
0,1,0,1,0,74
1,5,4,1,1,200
0,10,0,3,306,122
1,3,2,1,1,485
0,2,35,3,267,135
1,3,0,1,365,275
0,1,92,3,318,35
0,1,30,1,342,125
0,10,8,2,38,20
1,3,289,1,85,77
1,1,0,1,0,167
0,1,0,1,0,100
1,3,41,1,244,150
1,3,5,1,83,175
0,2,50,3,126,38
0,3,9,1,67,75
0,2,9,1,357,53
1,3,83,2,218,300
0,1,2,1,14,45
0,3,1,1,342,70
1,3,2,1,0,75
1,3,4,1,0,150
0,1,1,1,0,75
0,7,0,1,0,43
0,1,1,1,0,65
0,1,2,1,0,55
1,2,1,1,0,100
1,2,12,2,46,99
1,1,32,1,0,100
0,3,0,1,9,46
1,2,0,1,5,119
0,7,2,1,0,70
0,7,2,3,0,65
1,1,3,1,0,150
0,2,273,1,254,100
0,1,4,2,173,60
0,3,9,2,7,75
1,3,12,1,274,125
1,4,0,1,0,100
0,2,1,1,0,220
0,3,208,1,339,50
1,7,0,1,0,90
1,1,1,2,89,400
0,1,1,1,0,50
1,4,12,2,59,329
0,3,35,2,336,79
0,1,59,1,43,65
1,1,10,1,354,150
0,2,0,1,89,100
1,1,0,1,0,250
0,1,100,3,49,93
0,1,0,1,0,75
0,1,193,1,213,165
0,2,1,2,189,60
0,1,5,2,351,45
0,3,8,1,326,60
0,1,181,1,34,59
0,1,3,1,0,98
1,2,30,1,69,180
0,2,72,1,51,45
1,2,5,1,11,450
1,1,22,1,0,240
0,3,99,1,19,85
1,3,16,1,365,750
0,3,21,1,16,61
1,6,1,1,35,90
2,2,22,4,365,85
0,3,247,2,117,64
1,2,66,1,347,191
0,1,26,1,1,53
0,3,1,1,0,100
1,1,1,1,0,160
0,3,4,1,68,89
0,2,42,1,0,100
1,2,23,1,227,175
0,4,2,1,0,70
1,2,2,1,0,70
1,1,0,1,65,450
1,2,2,1,0,200
0,1,14,2,26,40
0,7,0,2,0,55
1,7,40,1,0,150
0,1,9,2,0,109
0,2,3,1,0,50
0,2,9,4,311,65
1,3,10,1,0,150
